epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.6784685777158153,0.461734693877551,1.1501250193232582,0.6190476190476191,0.001
2,1.0781651258468627,0.6520408163265307,0.9579595176946549,0.6952380952380952,0.0005005000000000001
3,0.7025715733061031,0.7704081632653061,0.7176608162266868,0.7976190476190477,0.001
4,0.709479005421911,0.7704081632653061,0.8635632764725458,0.7261904761904762,0.0008536998372026805
5,0.5769004021372114,0.8183673469387756,0.7938509523868561,0.780952380952381,0.00025025000000000004
