epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.8455376539748316,0.4070287539936102,1.4269070614629717,0.5671641791044776,0.001
2,1.1925573218744783,0.6223642172523962,1.2863730487538807,0.6268656716417911,0.0005005000000000001
3,0.86610820384833,0.721405750798722,0.9700015530657412,0.6835820895522388,0.001
4,0.8392030101233778,0.7386581469648562,1.088656853206122,0.6358208955223881,0.0008536998372026805
5,0.7111338656550398,0.7610223642172524,1.0377362140968664,0.6805970149253732,0.00025025000000000004
