epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.6140305453596024,0.4805111821086262,0.8734162263016203,0.7074626865671642,0.001
2,0.8956236914704783,0.7003194888178914,0.7162812144009035,0.7611940298507462,0.0005005000000000001
3,0.5182478394371252,0.8281150159744409,0.5816019787717222,0.808955223880597,0.001
4,0.5464366896845663,0.8210862619808307,0.6767889674030133,0.7791044776119403,0.0008536998372026805
5,0.48223809674144175,0.8447284345047923,0.5284523202412164,0.8119402985074626,0.0005005000000000001
