epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1.7117767482519912,0.4293929712460064,1.7248629450798034,0.5343283582089552,0.001
2,1.0070037490834063,0.6747603833865815,1.2108468326170052,0.6477611940298508,0.0005005000000000001
3,0.6162776651092993,0.8012779552715655,0.8282985039611361,0.7194029850746269,0.001
4,0.6179259907704192,0.7955271565495208,0.7233455093938913,0.7492537313432835,0.0008536998372026805
5,0.47218816863081325,0.8421725239616613,0.7136014020265038,0.7850746268656716,0.0005005000000000001
